scraped_at,sldc_ts,frequency,total_gen_mw,ncep_mw,cgs_mw,state_thermal_mw,major_hydro_mw,ipp_thermal_mw,other_hydro_mw,plant,capacity_mw,generation_mw
2026-05-07T00:26:46,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,RTPS,1720.0,930.0
2026-05-07T00:26:46,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,BTPS,1700.0,1485.0
2026-05-07T00:26:46,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,YTPS,1600.0,527.0
2026-05-07T00:26:46,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,SHARAVATHI,1035.0,706.0
2026-05-07T00:26:46,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,NAGJHARI,900.0,426.0
2026-05-07T00:26:46,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,VARAHI,460.0,126.0
2026-05-07T00:26:46,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,KODSALLI,120.0,39.0
2026-05-07T00:26:46,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,KADRA,150.0,0.0
2026-05-07T00:26:46,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,GERUSOPPA,240.0,116.0
2026-05-07T00:26:46,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,JOG,139.2,71.0
2026-05-07T00:26:46,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,LPH,55.0,12.0
2026-05-07T00:26:46,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,SUPA,100.0,74.0
2026-05-07T00:26:46,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,SHIMSHA,17.2,0.0
2026-05-07T00:26:46,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,SHIVASAMUDRA,42.0,0.0
2026-05-07T00:26:46,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,MANIDAM,9.0,1.0
2026-05-07T00:26:46,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,MUNRABAD,38.0,0.0
2026-05-07T00:26:46,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,BHADRA,39.2,0.0
2026-05-07T00:26:46,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,GHATAPRABHA,32.0,0.0
2026-05-07T00:26:46,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,ALMATTI,290.0,0.0
2026-05-07T00:26:46,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,JINDAL,1460.0,334.0
2026-05-07T00:26:46,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,UPCL,1200.0,477.0
2026-05-07T00:26:46,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,YCCP,370.0,0.0
2026-05-07T00:27:42,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,RTPS,1720.0,930.0
2026-05-07T00:27:42,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,BTPS,1700.0,1485.0
2026-05-07T00:27:42,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,YTPS,1600.0,527.0
2026-05-07T00:27:42,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,SHARAVATHI,1035.0,706.0
2026-05-07T00:27:42,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,NAGJHARI,900.0,426.0
2026-05-07T00:27:42,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,VARAHI,460.0,126.0
2026-05-07T00:27:42,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,KODSALLI,120.0,39.0
2026-05-07T00:27:42,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,KADRA,150.0,0.0
2026-05-07T00:27:42,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,GERUSOPPA,240.0,116.0
2026-05-07T00:27:42,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,JOG,139.2,71.0
2026-05-07T00:27:42,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,LPH,55.0,12.0
2026-05-07T00:27:42,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,SUPA,100.0,74.0
2026-05-07T00:27:42,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,SHIMSHA,17.2,0.0
2026-05-07T00:27:42,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,SHIVASAMUDRA,42.0,0.0
2026-05-07T00:27:42,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,MANIDAM,9.0,1.0
2026-05-07T00:27:42,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,MUNRABAD,38.0,0.0
2026-05-07T00:27:42,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,BHADRA,39.2,0.0
2026-05-07T00:27:42,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,GHATAPRABHA,32.0,0.0
2026-05-07T00:27:42,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,ALMATTI,290.0,0.0
2026-05-07T00:27:42,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,JINDAL,1460.0,334.0
2026-05-07T00:27:42,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,UPCL,1200.0,477.0
2026-05-07T00:27:42,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,YCCP,370.0,0.0
2026-05-07T00:28:08,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,RTPS,1720.0,930.0
2026-05-07T00:28:08,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,BTPS,1700.0,1485.0
2026-05-07T00:28:08,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,YTPS,1600.0,527.0
2026-05-07T00:28:08,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,SHARAVATHI,1035.0,706.0
2026-05-07T00:28:08,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,NAGJHARI,900.0,426.0
2026-05-07T00:28:08,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,VARAHI,460.0,126.0
2026-05-07T00:28:08,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,KODSALLI,120.0,39.0
2026-05-07T00:28:08,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,KADRA,150.0,0.0
2026-05-07T00:28:08,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,GERUSOPPA,240.0,116.0
2026-05-07T00:28:08,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,JOG,139.2,71.0
2026-05-07T00:28:08,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,LPH,55.0,12.0
2026-05-07T00:28:08,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,SUPA,100.0,74.0
2026-05-07T00:28:08,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,SHIMSHA,17.2,0.0
2026-05-07T00:28:08,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,SHIVASAMUDRA,42.0,0.0
2026-05-07T00:28:08,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,MANIDAM,9.0,1.0
2026-05-07T00:28:08,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,MUNRABAD,38.0,0.0
2026-05-07T00:28:08,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,BHADRA,39.2,0.0
2026-05-07T00:28:08,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,GHATAPRABHA,32.0,0.0
2026-05-07T00:28:08,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,ALMATTI,290.0,0.0
2026-05-07T00:28:08,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,JINDAL,1460.0,334.0
2026-05-07T00:28:08,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,UPCL,1200.0,477.0
2026-05-07T00:28:08,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,YCCP,370.0,0.0
2026-05-07T00:28:46,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,RTPS,1720.0,930.0
2026-05-07T00:28:46,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,BTPS,1700.0,1485.0
2026-05-07T00:28:46,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,YTPS,1600.0,527.0
2026-05-07T00:28:46,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,SHARAVATHI,1035.0,706.0
2026-05-07T00:28:46,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,NAGJHARI,900.0,426.0
2026-05-07T00:28:46,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,VARAHI,460.0,126.0
2026-05-07T00:28:46,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,KODSALLI,120.0,39.0
2026-05-07T00:28:46,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,KADRA,150.0,0.0
2026-05-07T00:28:46,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,GERUSOPPA,240.0,116.0
2026-05-07T00:28:46,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,JOG,139.2,71.0
2026-05-07T00:28:46,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,LPH,55.0,12.0
2026-05-07T00:28:46,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,SUPA,100.0,74.0
2026-05-07T00:28:46,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,SHIMSHA,17.2,0.0
2026-05-07T00:28:46,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,SHIVASAMUDRA,42.0,0.0
2026-05-07T00:28:46,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,MANIDAM,9.0,1.0
2026-05-07T00:28:46,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,MUNRABAD,38.0,0.0
2026-05-07T00:28:46,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,BHADRA,39.2,0.0
2026-05-07T00:28:46,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,GHATAPRABHA,32.0,0.0
2026-05-07T00:28:46,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,ALMATTI,290.0,0.0
2026-05-07T00:28:46,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,JINDAL,1460.0,334.0
2026-05-07T00:28:46,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,UPCL,1200.0,477.0
2026-05-07T00:28:46,07/05/2026 00:20,49.99,12613.0,1491.0,5823.0,2942.0,1258.0,477.0,313.0,YCCP,370.0,0.0
2026-05-07T00:38:48,07/05/2026 00:35,50.02,12618.0,1442.0,5881.0,2918.0,1250.0,482.0,314.0,RTPS,1720.0,916.0
2026-05-07T00:38:48,07/05/2026 00:35,50.02,12618.0,1442.0,5881.0,2918.0,1250.0,482.0,314.0,BTPS,1700.0,1474.0
2026-05-07T00:38:48,07/05/2026 00:35,50.02,12618.0,1442.0,5881.0,2918.0,1250.0,482.0,314.0,YTPS,1600.0,528.0
2026-05-07T00:38:48,07/05/2026 00:35,50.02,12618.0,1442.0,5881.0,2918.0,1250.0,482.0,314.0,SHARAVATHI,1035.0,710.0
2026-05-07T00:38:48,07/05/2026 00:35,50.02,12618.0,1442.0,5881.0,2918.0,1250.0,482.0,314.0,NAGJHARI,900.0,416.0
2026-05-07T00:38:48,07/05/2026 00:35,50.02,12618.0,1442.0,5881.0,2918.0,1250.0,482.0,314.0,VARAHI,460.0,124.0
2026-05-07T00:38:48,07/05/2026 00:35,50.02,12618.0,1442.0,5881.0,2918.0,1250.0,482.0,314.0,KODSALLI,120.0,39.0
2026-05-07T00:38:48,07/05/2026 00:35,50.02,12618.0,1442.0,5881.0,2918.0,1250.0,482.0,314.0,KADRA,150.0,0.0
2026-05-07T00:38:48,07/05/2026 00:35,50.02,12618.0,1442.0,5881.0,2918.0,1250.0,482.0,314.0,GERUSOPPA,240.0,116.0
2026-05-07T00:38:48,07/05/2026 00:35,50.02,12618.0,1442.0,5881.0,2918.0,1250.0,482.0,314.0,JOG,139.2,71.0
2026-05-07T00:38:48,07/05/2026 00:35,50.02,12618.0,1442.0,5881.0,2918.0,1250.0,482.0,314.0,LPH,55.0,12.0
2026-05-07T00:38:48,07/05/2026 00:35,50.02,12618.0,1442.0,5881.0,2918.0,1250.0,482.0,314.0,SUPA,100.0,74.0
2026-05-07T00:38:48,07/05/2026 00:35,50.02,12618.0,1442.0,5881.0,2918.0,1250.0,482.0,314.0,SHIMSHA,17.2,0.0
2026-05-07T00:38:48,07/05/2026 00:35,50.02,12618.0,1442.0,5881.0,2918.0,1250.0,482.0,314.0,SHIVASAMUDRA,42.0,0.0
2026-05-07T00:38:48,07/05/2026 00:35,50.02,12618.0,1442.0,5881.0,2918.0,1250.0,482.0,314.0,MANIDAM,9.0,2.0
2026-05-07T00:38:48,07/05/2026 00:35,50.02,12618.0,1442.0,5881.0,2918.0,1250.0,482.0,314.0,MUNRABAD,38.0,0.0
2026-05-07T00:38:48,07/05/2026 00:35,50.02,12618.0,1442.0,5881.0,2918.0,1250.0,482.0,314.0,BHADRA,39.2,0.0
2026-05-07T00:38:48,07/05/2026 00:35,50.02,12618.0,1442.0,5881.0,2918.0,1250.0,482.0,314.0,GHATAPRABHA,32.0,0.0
2026-05-07T00:38:48,07/05/2026 00:35,50.02,12618.0,1442.0,5881.0,2918.0,1250.0,482.0,314.0,ALMATTI,290.0,0.0
2026-05-07T00:38:48,07/05/2026 00:35,50.02,12618.0,1442.0,5881.0,2918.0,1250.0,482.0,314.0,JINDAL,1460.0,366.0
2026-05-07T00:38:48,07/05/2026 00:35,50.02,12618.0,1442.0,5881.0,2918.0,1250.0,482.0,314.0,UPCL,1200.0,482.0
2026-05-07T00:38:48,07/05/2026 00:35,50.02,12618.0,1442.0,5881.0,2918.0,1250.0,482.0,314.0,YCCP,370.0,0.0
2026-05-07T00:48:51,07/05/2026 00:45,50.02,12634.0,1364.0,6001.0,2905.0,1246.0,474.0,314.0,RTPS,1720.0,917.0
2026-05-07T00:48:51,07/05/2026 00:45,50.02,12634.0,1364.0,6001.0,2905.0,1246.0,474.0,314.0,BTPS,1700.0,1461.0
2026-05-07T00:48:51,07/05/2026 00:45,50.02,12634.0,1364.0,6001.0,2905.0,1246.0,474.0,314.0,YTPS,1600.0,527.0
2026-05-07T00:48:51,07/05/2026 00:45,50.02,12634.0,1364.0,6001.0,2905.0,1246.0,474.0,314.0,SHARAVATHI,1035.0,706.0
2026-05-07T00:48:51,07/05/2026 00:45,50.02,12634.0,1364.0,6001.0,2905.0,1246.0,474.0,314.0,NAGJHARI,900.0,416.0
2026-05-07T00:48:51,07/05/2026 00:45,50.02,12634.0,1364.0,6001.0,2905.0,1246.0,474.0,314.0,VARAHI,460.0,124.0
2026-05-07T00:48:51,07/05/2026 00:45,50.02,12634.0,1364.0,6001.0,2905.0,1246.0,474.0,314.0,KODSALLI,120.0,39.0
2026-05-07T00:48:51,07/05/2026 00:45,50.02,12634.0,1364.0,6001.0,2905.0,1246.0,474.0,314.0,KADRA,150.0,0.0
2026-05-07T00:48:51,07/05/2026 00:45,50.02,12634.0,1364.0,6001.0,2905.0,1246.0,474.0,314.0,GERUSOPPA,240.0,116.0
2026-05-07T00:48:51,07/05/2026 00:45,50.02,12634.0,1364.0,6001.0,2905.0,1246.0,474.0,314.0,JOG,139.2,71.0
2026-05-07T00:48:51,07/05/2026 00:45,50.02,12634.0,1364.0,6001.0,2905.0,1246.0,474.0,314.0,LPH,55.0,12.0
2026-05-07T00:48:51,07/05/2026 00:45,50.02,12634.0,1364.0,6001.0,2905.0,1246.0,474.0,314.0,SUPA,100.0,74.0
2026-05-07T00:48:51,07/05/2026 00:45,50.02,12634.0,1364.0,6001.0,2905.0,1246.0,474.0,314.0,SHIMSHA,17.2,0.0
2026-05-07T00:48:51,07/05/2026 00:45,50.02,12634.0,1364.0,6001.0,2905.0,1246.0,474.0,314.0,SHIVASAMUDRA,42.0,0.0
2026-05-07T00:48:51,07/05/2026 00:45,50.02,12634.0,1364.0,6001.0,2905.0,1246.0,474.0,314.0,MANIDAM,9.0,2.0
2026-05-07T00:48:51,07/05/2026 00:45,50.02,12634.0,1364.0,6001.0,2905.0,1246.0,474.0,314.0,MUNRABAD,38.0,0.0
2026-05-07T00:48:51,07/05/2026 00:45,50.02,12634.0,1364.0,6001.0,2905.0,1246.0,474.0,314.0,BHADRA,39.2,0.0
2026-05-07T00:48:51,07/05/2026 00:45,50.02,12634.0,1364.0,6001.0,2905.0,1246.0,474.0,314.0,GHATAPRABHA,32.0,0.0
2026-05-07T00:48:51,07/05/2026 00:45,50.02,12634.0,1364.0,6001.0,2905.0,1246.0,474.0,314.0,ALMATTI,290.0,0.0
2026-05-07T00:48:51,07/05/2026 00:45,50.02,12634.0,1364.0,6001.0,2905.0,1246.0,474.0,314.0,JINDAL,1460.0,305.0
2026-05-07T00:48:51,07/05/2026 00:45,50.02,12634.0,1364.0,6001.0,2905.0,1246.0,474.0,314.0,UPCL,1200.0,474.0
2026-05-07T00:48:51,07/05/2026 00:45,50.02,12634.0,1364.0,6001.0,2905.0,1246.0,474.0,314.0,YCCP,370.0,0.0
2026-05-07T00:58:52,07/05/2026 00:50,49.96,12555.0,1244.0,6031.0,2906.0,1249.0,474.0,315.0,RTPS,1720.0,912.0
2026-05-07T00:58:52,07/05/2026 00:50,49.96,12555.0,1244.0,6031.0,2906.0,1249.0,474.0,315.0,BTPS,1700.0,1465.0
2026-05-07T00:58:52,07/05/2026 00:50,49.96,12555.0,1244.0,6031.0,2906.0,1249.0,474.0,315.0,YTPS,1600.0,529.0
2026-05-07T00:58:52,07/05/2026 00:50,49.96,12555.0,1244.0,6031.0,2906.0,1249.0,474.0,315.0,SHARAVATHI,1035.0,706.0
2026-05-07T00:58:52,07/05/2026 00:50,49.96,12555.0,1244.0,6031.0,2906.0,1249.0,474.0,315.0,NAGJHARI,900.0,418.0
2026-05-07T00:58:52,07/05/2026 00:50,49.96,12555.0,1244.0,6031.0,2906.0,1249.0,474.0,315.0,VARAHI,460.0,125.0
2026-05-07T00:58:52,07/05/2026 00:50,49.96,12555.0,1244.0,6031.0,2906.0,1249.0,474.0,315.0,KODSALLI,120.0,39.0
2026-05-07T00:58:52,07/05/2026 00:50,49.96,12555.0,1244.0,6031.0,2906.0,1249.0,474.0,315.0,KADRA,150.0,0.0
2026-05-07T00:58:52,07/05/2026 00:50,49.96,12555.0,1244.0,6031.0,2906.0,1249.0,474.0,315.0,GERUSOPPA,240.0,116.0
2026-05-07T00:58:52,07/05/2026 00:50,49.96,12555.0,1244.0,6031.0,2906.0,1249.0,474.0,315.0,JOG,139.2,72.0
2026-05-07T00:58:52,07/05/2026 00:50,49.96,12555.0,1244.0,6031.0,2906.0,1249.0,474.0,315.0,LPH,55.0,12.0
2026-05-07T00:58:52,07/05/2026 00:50,49.96,12555.0,1244.0,6031.0,2906.0,1249.0,474.0,315.0,SUPA,100.0,74.0
2026-05-07T00:58:52,07/05/2026 00:50,49.96,12555.0,1244.0,6031.0,2906.0,1249.0,474.0,315.0,SHIMSHA,17.2,0.0
2026-05-07T00:58:52,07/05/2026 00:50,49.96,12555.0,1244.0,6031.0,2906.0,1249.0,474.0,315.0,SHIVASAMUDRA,42.0,0.0
2026-05-07T00:58:52,07/05/2026 00:50,49.96,12555.0,1244.0,6031.0,2906.0,1249.0,474.0,315.0,MANIDAM,9.0,2.0
2026-05-07T00:58:52,07/05/2026 00:50,49.96,12555.0,1244.0,6031.0,2906.0,1249.0,474.0,315.0,MUNRABAD,38.0,0.0
2026-05-07T00:58:52,07/05/2026 00:50,49.96,12555.0,1244.0,6031.0,2906.0,1249.0,474.0,315.0,BHADRA,39.2,0.0
2026-05-07T00:58:52,07/05/2026 00:50,49.96,12555.0,1244.0,6031.0,2906.0,1249.0,474.0,315.0,GHATAPRABHA,32.0,0.0
2026-05-07T00:58:52,07/05/2026 00:50,49.96,12555.0,1244.0,6031.0,2906.0,1249.0,474.0,315.0,ALMATTI,290.0,0.0
2026-05-07T00:58:52,07/05/2026 00:50,49.96,12555.0,1244.0,6031.0,2906.0,1249.0,474.0,315.0,JINDAL,1460.0,303.0
2026-05-07T00:58:52,07/05/2026 00:50,49.96,12555.0,1244.0,6031.0,2906.0,1249.0,474.0,315.0,UPCL,1200.0,474.0
2026-05-07T00:58:52,07/05/2026 00:50,49.96,12555.0,1244.0,6031.0,2906.0,1249.0,474.0,315.0,YCCP,370.0,0.0
2026-05-07T01:08:54,07/05/2026 01:05,50.05,12340.0,1109.0,5897.0,2921.0,1285.0,474.0,315.0,RTPS,1720.0,921.0
2026-05-07T01:08:54,07/05/2026 01:05,50.05,12340.0,1109.0,5897.0,2921.0,1285.0,474.0,315.0,BTPS,1700.0,1470.0
2026-05-07T01:08:54,07/05/2026 01:05,50.05,12340.0,1109.0,5897.0,2921.0,1285.0,474.0,315.0,YTPS,1600.0,530.0
2026-05-07T01:08:54,07/05/2026 01:05,50.05,12340.0,1109.0,5897.0,2921.0,1285.0,474.0,315.0,SHARAVATHI,1035.0,745.0
2026-05-07T01:08:54,07/05/2026 01:05,50.05,12340.0,1109.0,5897.0,2921.0,1285.0,474.0,315.0,NAGJHARI,900.0,416.0
2026-05-07T01:08:54,07/05/2026 01:05,50.05,12340.0,1109.0,5897.0,2921.0,1285.0,474.0,315.0,VARAHI,460.0,124.0
2026-05-07T01:08:54,07/05/2026 01:05,50.05,12340.0,1109.0,5897.0,2921.0,1285.0,474.0,315.0,KODSALLI,120.0,39.0
2026-05-07T01:08:54,07/05/2026 01:05,50.05,12340.0,1109.0,5897.0,2921.0,1285.0,474.0,315.0,KADRA,150.0,0.0
2026-05-07T01:08:54,07/05/2026 01:05,50.05,12340.0,1109.0,5897.0,2921.0,1285.0,474.0,315.0,GERUSOPPA,240.0,116.0
2026-05-07T01:08:54,07/05/2026 01:05,50.05,12340.0,1109.0,5897.0,2921.0,1285.0,474.0,315.0,JOG,139.2,72.0
2026-05-07T01:08:54,07/05/2026 01:05,50.05,12340.0,1109.0,5897.0,2921.0,1285.0,474.0,315.0,LPH,55.0,12.0
2026-05-07T01:08:54,07/05/2026 01:05,50.05,12340.0,1109.0,5897.0,2921.0,1285.0,474.0,315.0,SUPA,100.0,74.0
2026-05-07T01:08:54,07/05/2026 01:05,50.05,12340.0,1109.0,5897.0,2921.0,1285.0,474.0,315.0,SHIMSHA,17.2,0.0
2026-05-07T01:08:54,07/05/2026 01:05,50.05,12340.0,1109.0,5897.0,2921.0,1285.0,474.0,315.0,SHIVASAMUDRA,42.0,0.0
2026-05-07T01:08:54,07/05/2026 01:05,50.05,12340.0,1109.0,5897.0,2921.0,1285.0,474.0,315.0,MANIDAM,9.0,2.0
2026-05-07T01:08:54,07/05/2026 01:05,50.05,12340.0,1109.0,5897.0,2921.0,1285.0,474.0,315.0,MUNRABAD,38.0,0.0
2026-05-07T01:08:54,07/05/2026 01:05,50.05,12340.0,1109.0,5897.0,2921.0,1285.0,474.0,315.0,BHADRA,39.2,0.0
2026-05-07T01:08:54,07/05/2026 01:05,50.05,12340.0,1109.0,5897.0,2921.0,1285.0,474.0,315.0,GHATAPRABHA,32.0,0.0
2026-05-07T01:08:54,07/05/2026 01:05,50.05,12340.0,1109.0,5897.0,2921.0,1285.0,474.0,315.0,ALMATTI,290.0,0.0
2026-05-07T01:08:54,07/05/2026 01:05,50.05,12340.0,1109.0,5897.0,2921.0,1285.0,474.0,315.0,JINDAL,1460.0,345.0
2026-05-07T01:08:54,07/05/2026 01:05,50.05,12340.0,1109.0,5897.0,2921.0,1285.0,474.0,315.0,UPCL,1200.0,474.0
2026-05-07T01:08:54,07/05/2026 01:05,50.05,12340.0,1109.0,5897.0,2921.0,1285.0,474.0,315.0,YCCP,370.0,0.0
2026-05-07T01:18:56,07/05/2026 01:15,50.01,12348.0,1108.0,5935.0,2915.0,1282.0,477.0,315.0,RTPS,1720.0,918.0
2026-05-07T01:18:56,07/05/2026 01:15,50.01,12348.0,1108.0,5935.0,2915.0,1282.0,477.0,315.0,BTPS,1700.0,1468.0
2026-05-07T01:18:56,07/05/2026 01:15,50.01,12348.0,1108.0,5935.0,2915.0,1282.0,477.0,315.0,YTPS,1600.0,529.0
2026-05-07T01:18:56,07/05/2026 01:15,50.01,12348.0,1108.0,5935.0,2915.0,1282.0,477.0,315.0,SHARAVATHI,1035.0,742.0
2026-05-07T01:18:56,07/05/2026 01:15,50.01,12348.0,1108.0,5935.0,2915.0,1282.0,477.0,315.0,NAGJHARI,900.0,416.0
2026-05-07T01:18:56,07/05/2026 01:15,50.01,12348.0,1108.0,5935.0,2915.0,1282.0,477.0,315.0,VARAHI,460.0,124.0
2026-05-07T01:18:56,07/05/2026 01:15,50.01,12348.0,1108.0,5935.0,2915.0,1282.0,477.0,315.0,KODSALLI,120.0,39.0
